scenario,scale,architecture,regime,real_pct,synthetic_pct,seed,eval_domain,eval_dataset,metric,class,value,selected_seed,source_file
IS,small,YOLOv8m,hybrid_30_70,30,70,1,real_internal,IS_real,AR_10,slotted,0.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,real_internal,IS_real,AR_100,slotted,0.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,real_internal,IS_real,AP_50_95,torx,-1.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,real_internal,IS_real,AP_50,torx,-1.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,real_internal,IS_real,AP_75,torx,-1.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,real_internal,IS_real,AR_1,torx,-1.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,real_internal,IS_real,AR_10,torx,-1.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,real_internal,IS_real,AR_100,torx,-1.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AP_50_95,all,0.6022103405829998,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AP_50,all,0.7705926928451053,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AP_75,all,0.7280647636198205,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AR_1,all,0.10319696901829571,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AR_10,all,0.6191679136939492,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AR_100,all,0.7023910219767369,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AP_50_95,hex,0.7397549219502936,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AP_50,hex,0.9370061406429862,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AP_75,hex,0.9262731994896569,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AR_1,hex,0.10316205533596838,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AR_10,hex,0.6699604743083004,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AR_100,hex,0.7861660079051382,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AP_50_95,hex_socket,0.7880495169195628,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AP_50,hex_socket,0.9493109786565992,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AP_75,hex_socket,0.9487096906803986,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AR_1,hex_socket,0.1129032258064516,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AR_10,hex_socket,0.7301075268817204,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AR_100,hex_socket,0.8252688172043012,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AP_50_95,phillips,0.3900592367128333,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AP_50,phillips,0.549169582782013,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AP_75,phillips,0.4261294269148242,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AR_1,phillips,0.08340080971659919,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AR_10,phillips,0.47894736842105257,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AR_100,phillips,0.5834008097165992,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AP_50_95,pozidriv,0.3611612193068538,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AP_50,pozidriv,0.44299023981350855,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AP_75,pozidriv,0.44222977041156963,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AR_1,pozidriv,0.08863636363636364,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AR_10,pozidriv,0.5181818181818182,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AR_100,pozidriv,0.5664772727272728,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AP_50_95,slotted,0.6403442365338609,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AP_50,slotted,0.8380320368268045,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AP_75,slotted,0.7904680892603615,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AR_1,slotted,0.12216216216216218,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AR_10,slotted,0.6751351351351352,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AR_100,slotted,0.7151351351351352,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AP_50_95,torx,0.6938929120745946,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AP_50,torx,0.9070471783487213,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AP_75,torx,0.834578404962112,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AR_1,torx,0.10891719745222932,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AR_10,torx,0.6426751592356689,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,IS_synth,AR_100,torx,0.7378980891719744,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed1_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AP_50_95,all,0.05404327956616858,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AP_50,all,0.07346037827598793,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AP_75,all,0.05973507217894466,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AR_1,all,0.025660377358490565,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AR_10,all,0.06471698113207547,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AR_100,all,0.06679245283018868,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AP_50_95,hex,-1.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AP_50,hex,-1.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AP_75,hex,-1.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AR_1,hex,-1.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AR_10,hex,-1.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AR_100,hex,-1.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AP_50_95,hex_socket,-1.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AP_50,hex_socket,-1.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AP_75,hex_socket,-1.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AR_1,hex_socket,-1.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AR_10,hex_socket,-1.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AR_100,hex_socket,-1.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AP_50_95,phillips,0.10808655913233715,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AP_50,phillips,0.14692075655197584,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AP_75,phillips,0.11947014435788932,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AR_1,phillips,0.05132075471698113,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AR_10,phillips,0.12943396226415094,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AR_100,phillips,0.13358490566037737,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AP_50_95,pozidriv,-1.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AP_50,pozidriv,-1.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AP_75,pozidriv,-1.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AR_1,pozidriv,-1.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AR_10,pozidriv,-1.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AR_100,pozidriv,-1.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AP_50_95,slotted,0.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AP_50,slotted,0.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AP_75,slotted,0.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AR_1,slotted,0.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AR_10,slotted,0.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AR_100,slotted,0.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AP_50_95,torx,-1.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AP_50,torx,-1.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AP_75,torx,-1.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AR_1,torx,-1.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AR_10,torx,-1.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,real_internal,IS_real,AR_100,torx,-1.0,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,IS_synth,AP_50_95,all,0.6164869763000236,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,IS_synth,AP_50,all,0.7751581291747074,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,IS_synth,AP_75,all,0.7378773363278658,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,IS_synth,AR_1,all,0.10753876860790736,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,IS_synth,AR_10,all,0.6323827461388578,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,IS_synth,AR_100,all,0.7114339054150705,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,IS_synth,AP_50_95,hex,0.7478179186473471,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,IS_synth,AP_50,hex,0.9163392366999528,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,IS_synth,AP_75,hex,0.9156816802290848,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,IS_synth,AR_1,hex,0.10671936758893279,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,IS_synth,AR_10,hex,0.6845849802371543,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,IS_synth,AR_100,hex,0.7924901185770751,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,IS_synth,AP_50_95,hex_socket,0.7638254724151209,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,IS_synth,AP_50,hex_socket,0.9391070937640602,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,IS_synth,AP_75,hex_socket,0.9285705973225007,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,IS_synth,AR_1,hex_socket,0.11129032258064515,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,IS_synth,AR_10,hex_socket,0.7080645161290323,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,IS_synth,AR_100,hex_socket,0.7999999999999999,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,IS_synth,AP_50_95,phillips,0.4681658599130427,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,IS_synth,AP_50,phillips,0.6597299080020529,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,IS_synth,AP_75,phillips,0.5247875033926188,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,IS_synth,AR_1,phillips,0.09959514170040486,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,IS_synth,AR_10,phillips,0.6040485829959514,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,IS_synth,AR_100,phillips,0.7214574898785424,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,IS_synth,AP_50_95,pozidriv,0.37344645984917,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,IS_synth,AP_50,pozidriv,0.4477740494234508,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,IS_synth,AP_75,pozidriv,0.4477740494234508,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,IS_synth,AR_1,pozidriv,0.08977272727272727,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\synthetic\metrics.json
IS,small,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,IS_synth,AR_10,pozidriv,0.4590909090909091,False,IS\One-Stage\Mixed\project\metrics\IS_MIX_30_70_seed2_yolo_dual_eval\synthetic\metrics.json
