scenario,scale,regime,real_pct,synthetic_pct,eval_domain,eval_dataset,metric,class,FasterRCNN,YOLOv8m,architecture_gap
ADD,large,real_only,100,0,external,KITTI,AR_10,cyclist,,0.1102028272894898,
ADD,large,real_only,100,0,external,KITTI,AR_10,pedestrian,,0.364918241664897,
ADD,large,real_only,100,0,external,KITTI,AR_100,all,0.2998258934326746,0.3752875321242042,0.07546163869152961
ADD,large,real_only,100,0,external,KITTI,AR_100,car,,0.5955262920537565,
ADD,large,real_only,100,0,external,KITTI,AR_100,cyclist,,0.1200368776889981,
ADD,large,real_only,100,0,external,KITTI,AR_100,pedestrian,,0.4102994266298577,
ADD,large,real_only,100,0,real_internal,BDD,AP_50,all,0.4870774362961748,0.6756017794047801,0.18852434310860527
ADD,large,real_only,100,0,real_internal,BDD,AP_50,car,0.7123753190398295,0.8076616934629485,0.09528637442311894
ADD,large,real_only,100,0,real_internal,BDD,AP_50,cyclist,0.29719370862060673,0.5521900488468222,0.2549963402262155
ADD,large,real_only,100,0,real_internal,BDD,AP_50,pedestrian,0.45166328122808813,0.6669535959045692,0.21529031467648102
ADD,large,real_only,100,0,real_internal,BDD,AP_50_95,all,0.21669701610629621,0.3901825272119301,0.17348551110563387
ADD,large,real_only,100,0,real_internal,BDD,AP_50_95,car,0.38153337450562214,0.5068266123648142,0.12529323785919205
ADD,large,real_only,100,0,real_internal,BDD,AP_50_95,cyclist,0.11385350349984791,0.3148415906002634,0.2009880871004155
ADD,large,real_only,100,0,real_internal,BDD,AP_50_95,pedestrian,0.1547041703134186,0.3488793786707127,0.19417520835729413
ADD,large,real_only,100,0,real_internal,BDD,AP_75,all,0.15858756474667113,0.38704294325413874,0.2284553785074676
ADD,large,real_only,100,0,real_internal,BDD,AP_75,car,0.36119738090874304,0.5133568815483929,0.15215950063964984
ADD,large,real_only,100,0,real_internal,BDD,AP_75,cyclist,0.0543191300627118,0.32602078402338025,0.2717016539606685
ADD,large,real_only,100,0,real_internal,BDD,AP_75,pedestrian,0.0602461832685586,0.3217511641906432,0.26150498092208463
ADD,large,real_only,100,0,real_internal,BDD,AR_1,all,0.08580625160195397,0.1428319648567438,0.05702571325478982
ADD,large,real_only,100,0,real_internal,BDD,AR_1,car,,0.08159368552058423,
ADD,large,real_only,100,0,real_internal,BDD,AR_1,cyclist,,0.21527426160337546,
ADD,large,real_only,100,0,real_internal,BDD,AR_1,pedestrian,,0.1316279474462716,
ADD,large,real_only,100,0,real_internal,BDD,AR_10,all,0.26601524434444074,0.41780975926308556,0.15179451491864482
ADD,large,real_only,100,0,real_internal,BDD,AR_10,car,,0.46186093734647754,
ADD,large,real_only,100,0,real_internal,BDD,AR_10,cyclist,,0.40337552742616034,
ADD,large,real_only,100,0,real_internal,BDD,AR_10,pedestrian,,0.3881928130166188,
ADD,large,real_only,100,0,real_internal,BDD,AR_100,all,0.3133089312061561,0.4820385106794685,0.1687295794733124
ADD,large,real_only,100,0,real_internal,BDD,AR_100,car,,0.5639886898328584,
ADD,large,real_only,100,0,real_internal,BDD,AR_100,cyclist,,0.4241350210970463,
ADD,large,real_only,100,0,real_internal,BDD,AR_100,pedestrian,,0.4579918211085008,
ADD,large,real_only,100,0,synthetic_internal,SYNTHIA,AP_50,all,0.15953617503479542,0.18570117325127677,0.026164998216481355
ADD,large,real_only,100,0,synthetic_internal,SYNTHIA,AP_50,car,0.2186296869979156,0.28947165572641037,0.07084196872849477
ADD,large,real_only,100,0,synthetic_internal,SYNTHIA,AP_50,cyclist,0.066570820479631,0.08210002494858502,0.01552920446895402
ADD,large,real_only,100,0,synthetic_internal,SYNTHIA,AP_50,pedestrian,0.1934080176268397,0.18553183907883486,-0.007876178548004847
ADD,large,real_only,100,0,synthetic_internal,SYNTHIA,AP_50_95,all,0.0674667248279897,0.09610737498608424,0.02864065015809454
ADD,large,real_only,100,0,synthetic_internal,SYNTHIA,AP_50_95,car,0.10691748759277743,0.16549364563537225,0.05857615804259482
ADD,large,real_only,100,0,synthetic_internal,SYNTHIA,AP_50_95,cyclist,0.023449195167762404,0.04038914135309907,0.016939946185336664
ADD,large,real_only,100,0,synthetic_internal,SYNTHIA,AP_50_95,pedestrian,0.07203349172342927,0.08243933796978133,0.01040584624635206
ADD,large,real_only,100,0,synthetic_internal,SYNTHIA,AP_75,all,0.04859353626020643,0.08700804080773154,0.03841450454752511
ADD,large,real_only,100,0,synthetic_internal,SYNTHIA,AP_75,car,0.09573469548830323,0.16540270829781056,0.06966801280950734
ADD,large,real_only,100,0,synthetic_internal,SYNTHIA,AP_75,cyclist,0.0097909673622669,0.033719844208662565,0.023928876846395664
ADD,large,real_only,100,0,synthetic_internal,SYNTHIA,AP_75,pedestrian,0.04025494593004927,0.061901569916721404,0.021646623986672137
ADD,large,real_only,100,0,synthetic_internal,SYNTHIA,AR_1,all,0.020113259586054064,0.025048067351286566,0.004934807765232502
ADD,large,real_only,100,0,synthetic_internal,SYNTHIA,AR_1,car,,0.049605430924566596,
ADD,large,real_only,100,0,synthetic_internal,SYNTHIA,AR_1,cyclist,,0.016982811109549866,
ADD,large,real_only,100,0,synthetic_internal,SYNTHIA,AR_1,pedestrian,,0.0085559600197433,
ADD,large,real_only,100,0,synthetic_internal,SYNTHIA,AR_10,all,0.07614413691993423,0.09597431391792262,0.01983017699798839
ADD,large,real_only,100,0,synthetic_internal,SYNTHIA,AR_10,car,,0.17964437092939103,
ADD,large,real_only,100,0,synthetic_internal,SYNTHIA,AR_10,cyclist,,0.052074844269589166,
ADD,large,real_only,100,0,synthetic_internal,SYNTHIA,AR_10,pedestrian,,0.05620372655478773,
ADD,large,real_only,100,0,synthetic_internal,SYNTHIA,AR_100,all,0.10329554476485463,0.14027011853271168,0.03697457376785705
ADD,large,real_only,100,0,synthetic_internal,SYNTHIA,AR_100,car,,0.2426410282918088,
ADD,large,real_only,100,0,synthetic_internal,SYNTHIA,AR_100,cyclist,,0.05788253477588864,
ADD,large,real_only,100,0,synthetic_internal,SYNTHIA,AR_100,pedestrian,,0.12028679253043763,
ADD,large,synthetic_only,0,100,external,KITTI,AP_50,all,0.3933700562901001,0.3493306327417292,-0.04403942354837087
ADD,large,synthetic_only,0,100,external,KITTI,AP_50,car,0.7117378070007516,0.5234258383401458,-0.18831196866060584
ADD,large,synthetic_only,0,100,external,KITTI,AP_50,cyclist,0.0366784135111119,0.0376810132989755,0.0010025997878636006
ADD,large,synthetic_only,0,100,external,KITTI,AP_50,pedestrian,0.4316939483584365,0.4868850465860663,0.0551910982276298
ADD,large,synthetic_only,0,100,external,KITTI,AP_50_95,all,0.1812153899409242,0.1651853088093681,-0.0160300811315561
ADD,large,synthetic_only,0,100,external,KITTI,AP_50_95,car,0.3797421167470114,0.2782619333631684,-0.10148018338384301
ADD,large,synthetic_only,0,100,external,KITTI,AP_50_95,cyclist,0.0058321826108153,0.0066336302912313,0.0008014476804159999
ADD,large,synthetic_only,0,100,external,KITTI,AP_50_95,pedestrian,0.1580718704649458,0.2106603627737044,0.05258849230875859
ADD,large,synthetic_only,0,100,external,KITTI,AP_75,all,0.1506975760947415,0.1406230693423357,-0.010074506752405787
ADD,large,synthetic_only,0,100,external,KITTI,AP_75,car,0.3794388317548016,0.2724745642610142,-0.1069642674937874
ADD,large,synthetic_only,0,100,external,KITTI,AP_75,cyclist,6.537142007225383e-05,4.323576462449738e-05,-2.213565544775645e-05
ADD,large,synthetic_only,0,100,external,KITTI,AP_75,pedestrian,0.0725885251093506,0.1493514080013683,0.07676288289201771
ADD,large,synthetic_only,0,100,external,KITTI,AR_1,all,0.0988792506753482,0.0965778075051397,-0.0023014431702085003
ADD,large,synthetic_only,0,100,external,KITTI,AR_1,car,,0.1223986049727909,
ADD,large,synthetic_only,0,100,external,KITTI,AR_1,cyclist,,0.0204671173939766,
ADD,large,synthetic_only,0,100,external,KITTI,AR_1,pedestrian,,0.1468677001486515,
ADD,large,synthetic_only,0,100,external,KITTI,AR_10,all,0.2532293719328574,0.229113379220831,-0.024115992712026385
ADD,large,synthetic_only,0,100,external,KITTI,AR_10,car,,0.3337722858603169,
ADD,large,synthetic_only,0,100,external,KITTI,AR_10,cyclist,,0.0450522433927473,
ADD,large,synthetic_only,0,100,external,KITTI,AR_10,pedestrian,,0.3085156084094287,
ADD,large,synthetic_only,0,100,external,KITTI,AR_100,all,0.2754531056816688,0.2557835600526629,-0.019669545629005913
ADD,large,synthetic_only,0,100,external,KITTI,AR_100,car,,0.3695589429061062,
ADD,large,synthetic_only,0,100,external,KITTI,AR_100,cyclist,,0.0482483097725875,
ADD,large,synthetic_only,0,100,external,KITTI,AR_100,pedestrian,,0.3495434274792949,
ADD,large,synthetic_only,0,100,real_internal,BDD,AP_50,all,0.18173503636296892,0.13367774388849563,-0.048057292474473295
ADD,large,synthetic_only,0,100,real_internal,BDD,AP_50,car,0.33129119984528266,0.14762909347434594,-0.18366210637093672
ADD,large,synthetic_only,0,100,real_internal,BDD,AP_50,cyclist,0.06298551633039473,0.049952013543098334,-0.013033502787296397
ADD,large,synthetic_only,0,100,real_internal,BDD,AP_50,pedestrian,0.1509283929132293,0.20345212464804271,0.05252373173481342
ADD,large,synthetic_only,0,100,real_internal,BDD,AP_50_95,all,0.08272704297805866,0.06171790835888493,-0.021009134619173732
ADD,large,synthetic_only,0,100,real_internal,BDD,AP_50_95,car,0.16089382840613536,0.06890935100879973,-0.09198447739733563
ADD,large,synthetic_only,0,100,real_internal,BDD,AP_50_95,cyclist,0.026165054740922733,0.020774704086644998,-0.005390350654277735
ADD,large,synthetic_only,0,100,real_internal,BDD,AP_50_95,pedestrian,0.061122245787117925,0.09546966998121008,0.034347424194092153
ADD,large,synthetic_only,0,100,real_internal,BDD,AP_75,all,0.06625567478785617,0.04688197985228667,-0.0193736949355695
ADD,large,synthetic_only,0,100,real_internal,BDD,AP_75,car,0.14246602630058855,0.055805478413950366,-0.08666054788663818
ADD,large,synthetic_only,0,100,real_internal,BDD,AP_75,cyclist,0.017270310053056865,0.012912607751568,-0.004357702301488865
ADD,large,synthetic_only,0,100,real_internal,BDD,AP_75,pedestrian,0.03903068800992307,0.0719278533913416,0.03289716538141853
ADD,large,synthetic_only,0,100,real_internal,BDD,AR_1,all,0.045357936662387466,0.03781904904477693,-0.007538887617610533
ADD,large,synthetic_only,0,100,real_internal,BDD,AR_1,car,,0.025585432155372862,
ADD,large,synthetic_only,0,100,real_internal,BDD,AR_1,cyclist,,0.03358649789029534,
ADD,large,synthetic_only,0,100,real_internal,BDD,AR_1,pedestrian,,0.05428521708866263,
ADD,large,synthetic_only,0,100,real_internal,BDD,AR_10,all,0.12861226409618384,0.1090784413844532,-0.01953382271173064
ADD,large,synthetic_only,0,100,real_internal,BDD,AR_10,car,,0.10223910741383636,
ADD,large,synthetic_only,0,100,real_internal,BDD,AR_10,cyclist,,0.07232067510548519,
ADD,large,synthetic_only,0,100,real_internal,BDD,AR_10,pedestrian,,0.15267554163403807,
ADD,large,synthetic_only,0,100,real_internal,BDD,AR_100,all,0.15541363778681141,0.1572940335126356,0.0018803957258241855
ADD,large,synthetic_only,0,100,real_internal,BDD,AR_100,car,,0.15469382853524602,
ADD,large,synthetic_only,0,100,real_internal,BDD,AR_100,cyclist,,0.09679324894514763,
ADD,large,synthetic_only,0,100,real_internal,BDD,AR_100,pedestrian,,0.22039502305751327,
ADD,large,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_50,all,0.42508814286996804,0.5951366798916754,0.17004853702170736
ADD,large,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_50,car,0.5792128411952718,0.6987551533203277,0.11954231212505584
ADD,large,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_50,cyclist,0.3486894166421013,0.552810657588711,0.20412124094660966
ADD,large,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_50,pedestrian,0.347362170772531,0.5338442287659877,0.18648205799345668
ADD,large,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_50_95,all,0.2340428678484835,0.3955913769822903,0.1615485091338068
ADD,large,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_50_95,car,0.35862394508906853,0.5044822702876489,0.14585832519858039
ADD,large,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_50_95,cyclist,0.17658562920135212,0.3580079902127427,0.1814223610113906
ADD,large,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_50_95,pedestrian,0.16691902925502977,0.32428387044647927,0.1573648411914495
ADD,large,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_75,all,0.2251906067182797,0.4065732330597353,0.1813826263414556
ADD,large,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_75,car,0.378500673782516,0.5262638230498664,0.1477631492673504
ADD,large,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_75,cyclist,0.1580094689011526,0.37155191911645297,0.21354245021530036
ADD,large,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_75,pedestrian,0.1390616774711704,0.32190395701288654,0.18284227954171614
ADD,large,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_1,all,0.038624275436014495,0.04826096335520467,0.009636687919190173
ADD,large,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_1,car,,0.08037837279024083,
ADD,large,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_1,cyclist,,0.05129267949978916,
ADD,large,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_1,pedestrian,,0.013111837775584034,
ADD,large,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_10,all,0.2000808773341121,0.28012982084792104,0.08004894351380895
ADD,large,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_10,car,,0.426341362555567,
ADD,large,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_10,cyclist,,0.30002107629619224,
ADD,large,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_10,pedestrian,,0.11402702369200395,
ADD,large,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_100,all,0.27926621637497107,0.4231578898593888,0.14389167348441773
ADD,large,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_100,car,,0.5328371067231813,
ADD,large,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_100,cyclist,,0.38338251135778184,
ADD,large,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_100,pedestrian,,0.35325405149720296,
IS,small,hybrid_30_70,30,70,real_internal,IS_real,AP_50,all,0.04737854202874623,0.07297304863809397,0.025594506609347735
IS,small,hybrid_30_70,30,70,real_internal,IS_real,AP_50,phillips,0.09475708405749254,0.14594609727618799,0.05118901321869544
IS,small,hybrid_30_70,30,70,real_internal,IS_real,AP_50,slotted,0.0,0.0,0.0
IS,small,hybrid_30_70,30,70,real_internal,IS_real,AP_50_95,all,0.025766709611513432,0.05312312437368467,0.027356414762171235
IS,small,hybrid_30_70,30,70,real_internal,IS_real,AP_50_95,phillips,0.051533419223026934,0.10624624874736939,0.054712829524342456
IS,small,hybrid_30_70,30,70,real_internal,IS_real,AP_50_95,slotted,0.0,0.0,0.0
IS,small,hybrid_30_70,30,70,real_internal,IS_real,AP_75,all,0.02496058398469737,0.0588000340942219,0.033839450109524535
IS,small,hybrid_30_70,30,70,real_internal,IS_real,AP_75,phillips,0.04992116796939477,0.11760006818844387,0.0676789002190491
IS,small,hybrid_30_70,30,70,real_internal,IS_real,AP_75,slotted,0.0,0.0,0.0
IS,small,hybrid_30_70,30,70,real_internal,IS_real,AR_1,all,0.0192452830188679,0.024528301886792402,0.0052830188679245035
IS,small,hybrid_30_70,30,70,real_internal,IS_real,AR_1,phillips,,0.04905660377358487,
IS,small,hybrid_30_70,30,70,real_internal,IS_real,AR_1,slotted,,0.0,
IS,small,hybrid_30_70,30,70,real_internal,IS_real,AR_10,all,0.0574842767295597,0.06308176100628923,0.005597484276729535
IS,small,hybrid_30_70,30,70,real_internal,IS_real,AR_10,phillips,,0.12616352201257855,
IS,small,hybrid_30_70,30,70,real_internal,IS_real,AR_10,slotted,,0.0,
IS,small,hybrid_30_70,30,70,real_internal,IS_real,AR_100,all,0.058930817610062865,0.0664779874213836,0.007547169811320732
IS,small,hybrid_30_70,30,70,real_internal,IS_real,AR_100,phillips,,0.13295597484276725,
IS,small,hybrid_30_70,30,70,real_internal,IS_real,AR_100,slotted,,0.0,
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50,all,0.5514806913694152,0.7753885420842739,0.22390785071485864
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50,hex,0.9242660241873581,0.9303033792050684,0.0060373550177103
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50,hex_socket,0.5620327581374792,0.9456714795014122,0.38363872136393296
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50,phillips,0.4929974736083977,0.6036910645188045,0.11069359091040681
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50,pozidriv,0.1592569137991511,0.46264066172071433,0.3033837479215632
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50,slotted,0.8051103477682932,0.7887599710197208,-0.016350376748572315
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50,torx,0.3652206307158123,0.9212646965399235,0.5560440658241113
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50_95,all,0.32970476792304654,0.6128891514492131,0.28318438352616654
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50_95,hex,0.5101067115757156,0.7499426397143916,0.23983592813867594
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50_95,hex_socket,0.34561915531761916,0.7802652942455958,0.4346461389279766
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50_95,phillips,0.27871910303259484,0.42725367640791906,0.14853457337532422
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50_95,pozidriv,0.09884511096089521,0.38037376940071704,0.28152865843982183
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50_95,slotted,0.5140023547565816,0.6240503262954037,0.11004797153882206
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50_95,torx,0.23093617189487267,0.7154492026312514,0.48451303073637875
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_75,all,0.37099198309143083,0.7376782849230105,0.36668630183157963
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_75,hex,0.5048499774072982,0.9217487489757645,0.41689877156846633
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_75,hex_socket,0.3935303723253522,0.938241157911487,0.5447107855861348
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_75,phillips,0.2801359104758777,0.4836138042221827,0.20347789374630498
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_75,pozidriv,0.11764660284034123,0.46238717192006806,0.34474056907972683
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_75,slotted,0.6484570566506869,0.7621414077669278,0.11368435111624098
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_75,torx,0.281331978849029,0.8579374187416331,0.5766054398926042
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_1,all,0.0828673612775817,0.105615938655369,0.022748577377787307
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_1,hex,,0.10566534914360994,
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_1,hex_socket,,0.11290322580645157,
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_1,phillips,,0.09230769230769224,
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_1,pozidriv,,0.0876893939393939,
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_1,slotted,,0.125045045045045,
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_1,torx,,0.1100849256900212,
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_10,all,0.5124241470487031,0.6271266503736966,0.11470250332499354
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_10,hex,,0.6802371541501978,
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_10,hex_socket,,0.720967741935484,
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_10,phillips,,0.5458839406207827,
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_10,pozidriv,,0.4865530303030303,
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_10,slotted,,0.6605405405405406,
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_10,torx,,0.6685774946921444,
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_100,all,0.5609816503432551,0.7084923158382953,0.14751066549504022
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_100,hex,,0.7943346508563899,
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_100,hex_socket,,0.8152329749103943,
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_100,phillips,,0.658029689608637,
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_100,pozidriv,,0.5350378787878788,
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_100,slotted,,0.6891891891891891,
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_100,torx,,0.7591295116772824,
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AP_50,all,0.0571586587599077,0.08033176548868763,0.02317310672877993
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AP_50,phillips,0.11431731751981546,0.1606635309773753,0.046346213457559834
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AP_50,slotted,0.0,0.0,0.0
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AP_50_95,all,0.032809236207642166,0.059690081744179564,0.0268808455365374
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AP_50_95,phillips,0.0656184724152844,0.11938016348835918,0.05376169107307478
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AP_50_95,slotted,0.0,0.0,0.0
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AP_75,all,0.03701918072947117,0.07010901417237807,0.0330898334429069
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AP_75,phillips,0.0740383614589424,0.1402180283447562,0.0661796668858138
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AP_75,slotted,0.0,0.0,0.0
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AR_1,all,0.020062893081760968,0.026855345911949633,0.006792452830188665
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AR_1,phillips,,0.053710691823899336,
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AR_1,slotted,,0.0,
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AR_10,all,0.0614465408805031,0.07006289308176096,0.008616352201257858
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AR_10,phillips,,0.14012578616352198,
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AR_10,slotted,,0.0,
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AR_100,all,0.0643396226415094,0.07509433962264146,0.010754716981132062
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AR_100,phillips,,0.15018867924528298,
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AR_100,slotted,,0.0,
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50,all,0.44255957157311165,0.6899658595911098,0.24740628801799813
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50,hex,0.8497260134358027,0.8759135119289779,0.026187498493175254
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50,hex_socket,0.3953774433154929,0.9305693261394409,0.5351918828239479
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50,phillips,0.4309394539791162,0.44190860721135344,0.010969153232237239
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50,pozidriv,0.09626400484918222,0.39075882921131716,0.2944948243621349
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50,slotted,0.7255603162929088,0.7541604169376631,0.028600100644754267
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50,torx,0.15749019756616703,0.7464844661179065,0.5889942685517395
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50_95,all,0.2614268135930115,0.5310947149253811,0.26966790133236956
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50_95,hex,0.4672332877423286,0.6872833509464836,0.22005006320415504
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50_95,hex_socket,0.24757373481224274,0.7480371172874491,0.5004633824752064
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50_95,phillips,0.23077593090187332,0.30507444968678593,0.07429851878491261
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50_95,pozidriv,0.0587546437897854,0.3062751981594302,0.24752055436964482
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50_95,slotted,0.4660264138828336,0.5803347373288901,0.11430832344605646
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50_95,torx,0.09819687042900534,0.559563436143247,0.46136656571424167
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_75,all,0.2915022506364506,0.6484327738375564,0.3569305232011058
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_75,hex,0.47051468510005173,0.8596572349334318,0.3891425498333801
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_75,hex_socket,0.3089225322523108,0.8933727735100195,0.5844502412577087
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_75,phillips,0.20049220966170025,0.35945357061655253,0.15896136095485228
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_75,pozidriv,0.06948057959700506,0.3788121704873868,0.30933159089038176
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_75,slotted,0.5808784952520233,0.7157370966633961,0.13485860141137285
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_75,torx,0.11872500195561193,0.6835637968145517,0.5648387948589397
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_1,all,0.08000557807277824,0.10116980492642373,0.021164226853645496
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_1,hex,,0.1047430830039525,
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_1,hex_socket,,0.11272401433691753,
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_1,phillips,,0.08636977058029684,
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_1,pozidriv,,0.08068181818181813,
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_1,slotted,,0.1232432432432432,
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_1,torx,,0.0992569002123142,
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_10,all,0.4285335263239636,0.5683234293044869,0.1397899029805233
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_10,hex,,0.6392621870882741,
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_10,hex_socket,,0.7000000000000001,
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_10,phillips,,0.43778677462887994,
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_10,pozidriv,,0.440719696969697,
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_10,slotted,,0.6427027027027027,
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_10,torx,,0.5494692144373673,
